,Date,Open,High,Low,Close*,Adj Close**,Volume
1724,"Jul 21, 2015",2127.55,2128.49,2115.40,2119.21,2119.21,3343690000
1725,"Jul 20, 2015",2126.85,2132.82,2123.66,2128.28,2128.28,3245870000
1726,"Jul 17, 2015",2126.80,2128.91,2119.88,2126.64,2126.64,3362750000
1727,"Jul 16, 2015",2110.55,2124.42,2110.55,2124.29,2124.29,3227080000
1728,"Jul 15, 2015",2109.01,2114.14,2102.49,2107.40,2107.40,3261810000
1729,"Jul 14, 2015",2099.72,2111.98,2098.18,2108.95,2108.95,3002120000
1730,"Jul 13, 2015",2080.03,2100.67,2080.03,2099.60,2099.60,3096730000
1731,"Jul 10, 2015",2052.74,2081.31,2052.74,2076.62,2076.62,3065070000
1732,"Jul 09, 2015",2049.73,2074.28,2049.73,2051.31,2051.31,3446810000
1733,"Jul 08, 2015",2077.66,2077.66,2044.66,2046.68,2046.68,3608780000
1734,"Jul 07, 2015",2069.52,2083.74,2044.02,2081.34,2081.34,4458660000
1735,"Jul 06, 2015",2073.95,2078.61,2058.40,2068.76,2068.76,3486360000
1736,"Jul 02, 2015",2078.03,2085.06,2071.02,2076.78,2076.78,2996540000
1737,"Jul 01, 2015",2067.00,2082.78,2067.00,2077.42,2077.42,3727260000
1738,"Jun 30, 2015",2061.19,2074.28,2056.32,2063.11,2063.11,4078540000
1739,"Jun 29, 2015",2098.63,2098.63,2056.64,2057.64,2057.64,3678960000
1740,"Jun 26, 2015",2102.62,2108.92,2095.38,2101.49,2101.49,5025470000
1741,"Jun 25, 2015",2109.96,2116.04,2101.78,2102.31,2102.31,3214610000
1742,"Jun 24, 2015",2123.65,2125.10,2108.58,2108.58,2108.58,3102480000
1743,"Jun 23, 2015",2123.16,2128.03,2119.89,2124.20,2124.20,3091190000
1744,"Jun 22, 2015",2112.50,2129.87,2112.50,2122.85,2122.85,3030020000
1745,"Jun 19, 2015",2121.06,2121.64,2109.45,2109.99,2109.99,4449810000
1746,"Jun 18, 2015",2101.58,2126.65,2101.58,2121.24,2121.24,3520360000
1747,"Jun 17, 2015",2097.40,2106.79,2088.86,2100.44,2100.44,3222240000
1748,"Jun 16, 2015",2084.26,2097.40,2082.10,2096.29,2096.29,2919900000
1749,"Jun 15, 2015",2091.34,2091.34,2072.49,2084.43,2084.43,3061570000
1750,"Jun 12, 2015",2107.43,2107.43,2091.33,2094.11,2094.11,2719400000
1751,"Jun 11, 2015",2106.24,2115.02,2106.24,2108.86,2108.86,3128600000
1752,"Jun 10, 2015",2081.12,2108.50,2081.12,2105.20,2105.20,3414320000
1753,"Jun 09, 2015",2079.07,2085.62,2072.14,2080.15,2080.15,3034580000
1754,"Jun 08, 2015",2092.34,2093.01,2079.11,2079.28,2079.28,2917150000
1755,"Jun 05, 2015",2095.09,2100.99,2085.67,2092.83,2092.83,3243690000
1756,"Jun 04, 2015",2112.35,2112.89,2093.23,2095.84,2095.84,3200050000
1757,"Jun 03, 2015",2110.64,2121.92,2109.61,2114.07,2114.07,3099980000
1758,"Jun 02, 2015",2110.41,2117.59,2099.14,2109.60,2109.60,3049350000
1759,"Jun 01, 2015",2108.64,2119.15,2102.54,2111.73,2111.73,3011710000
1760,"May 29, 2015",2120.66,2120.66,2104.89,2107.39,2107.39,3927390000
1761,"May 28, 2015",2122.27,2122.27,2112.86,2120.79,2120.79,2980350000
1762,"May 27, 2015",2105.13,2126.22,2105.13,2123.48,2123.48,3127960000
1763,"May 26, 2015",2125.34,2125.34,2099.18,2104.20,2104.20,3342130000
1764,"May 22, 2015",2130.36,2132.15,2126.06,2126.06,2126.06,2571860000
1765,"May 21, 2015",2125.55,2134.28,2122.95,2130.82,2130.82,3070460000
1766,"May 20, 2015",2127.79,2134.72,2122.59,2125.85,2125.85,3025880000
1767,"May 19, 2015",2129.45,2133.02,2124.50,2127.83,2127.83,3296030000
1768,"May 18, 2015",2121.30,2131.78,2120.01,2129.20,2129.20,2888190000
1769,"May 15, 2015",2122.07,2123.89,2116.81,2122.73,2122.73,3092080000
1770,"May 14, 2015",2100.43,2121.45,2100.43,2121.10,2121.10,3225740000
1771,"May 13, 2015",2099.62,2110.19,2096.04,2098.48,2098.48,3374260000
1772,"May 12, 2015",2102.87,2105.06,2085.57,2099.12,2099.12,3139520000
1773,"May 11, 2015",2115.56,2117.69,2104.58,2105.33,2105.33,2992670000
1774,"May 08, 2015",2092.13,2117.66,2092.13,2116.10,2116.10,3399440000
1775,"May 07, 2015",2079.96,2092.90,2074.99,2088.00,2088.00,3676640000
1776,"May 06, 2015",2091.26,2098.42,2067.93,2080.15,2080.15,3792210000
1777,"May 05, 2015",2112.63,2115.24,2088.46,2089.46,2089.46,3793950000
1778,"May 04, 2015",2110.23,2120.95,2110.23,2114.49,2114.49,3091580000
1779,"May 01, 2015",2087.38,2108.41,2087.38,2108.29,2108.29,3379390000
1780,"Apr 30, 2015",2105.52,2105.52,2077.59,2085.51,2085.51,4509680000
1781,"Apr 29, 2015",2112.49,2113.65,2097.41,2106.85,2106.85,4074970000
1782,"Apr 28, 2015",2108.35,2116.04,2094.89,2114.76,2114.76,3546270000
1783,"Apr 27, 2015",2119.29,2125.92,2107.04,2108.92,2108.92,3438750000
1784,"Apr 24, 2015",2112.80,2120.92,2112.80,2117.69,2117.69,3375780000
1785,"Apr 23, 2015",2107.21,2120.49,2103.19,2112.93,2112.93,3636670000
1786,"Apr 22, 2015",2098.27,2109.98,2091.05,2107.96,2107.96,3348480000
1787,"Apr 21, 2015",2102.82,2109.64,2094.38,2097.29,2097.29,3243410000
1788,"Apr 20, 2015",2084.11,2103.94,2084.11,2100.40,2100.40,3000160000
1789,"Apr 17, 2015",2102.58,2102.58,2072.37,2081.18,2081.18,3627600000
1790,"Apr 16, 2015",2105.96,2111.30,2100.02,2104.99,2104.99,3434120000
1791,"Apr 15, 2015",2097.82,2111.91,2097.82,2106.63,2106.63,4013760000
1792,"Apr 14, 2015",2092.28,2098.62,2083.24,2095.84,2095.84,3301270000
1793,"Apr 13, 2015",2102.03,2107.65,2092.33,2092.43,2092.43,2908420000
1794,"Apr 10, 2015",2091.51,2102.61,2091.51,2102.06,2102.06,3156200000
1795,"Apr 09, 2015",2081.29,2093.31,2074.29,2091.18,2091.18,3172360000
1796,"Apr 08, 2015",2076.94,2086.69,2073.30,2081.90,2081.90,3265330000
1797,"Apr 07, 2015",2080.79,2089.81,2076.10,2076.33,2076.33,3065510000
1798,"Apr 06, 2015",2064.87,2086.99,2056.52,2080.62,2080.62,3302970000
1799,"Apr 02, 2015",2060.03,2072.17,2057.32,2066.96,2066.96,3095960000
1800,"Apr 01, 2015",2067.63,2067.63,2048.38,2059.69,2059.69,3543270000
1801,"Mar 31, 2015",2084.05,2084.05,2067.04,2067.89,2067.89,3376550000
1802,"Mar 30, 2015",2064.11,2088.97,2064.11,2086.24,2086.24,2917690000
1803,"Mar 27, 2015",2055.78,2062.83,2052.96,2061.02,2061.02,3008550000
1804,"Mar 26, 2015",2059.94,2067.15,2045.50,2056.15,2056.15,3510670000
1805,"Mar 25, 2015",2093.10,2097.43,2061.05,2061.05,2061.05,3521140000
1806,"Mar 24, 2015",2103.94,2107.63,2091.50,2091.50,2091.50,3189820000
1807,"Mar 23, 2015",2107.99,2114.86,2104.42,2104.42,2104.42,3267960000
1808,"Mar 20, 2015",2090.32,2113.92,2090.32,2108.10,2108.10,5554120000
1809,"Mar 19, 2015",2098.69,2098.69,2085.56,2089.27,2089.27,3305220000
1810,"Mar 18, 2015",2072.84,2106.85,2061.23,2099.50,2099.50,4128210000
1811,"Mar 17, 2015",2080.59,2080.59,2065.08,2074.28,2074.28,3221840000
1812,"Mar 16, 2015",2055.35,2081.41,2055.35,2081.19,2081.19,3295600000
1813,"Mar 13, 2015",2064.56,2064.56,2041.17,2053.40,2053.40,3498560000
1814,"Mar 12, 2015",2041.10,2066.41,2041.10,2065.95,2065.95,3405860000
1815,"Mar 11, 2015",2044.69,2050.08,2039.69,2040.24,2040.24,3406570000
1816,"Mar 10, 2015",2076.14,2076.14,2044.16,2044.16,2044.16,3668900000
1817,"Mar 09, 2015",2072.25,2083.49,2072.21,2079.43,2079.43,3349090000
1818,"Mar 06, 2015",2100.91,2100.91,2067.27,2071.26,2071.26,3853570000
1819,"Mar 05, 2015",2098.54,2104.25,2095.22,2101.04,2101.04,3103030000
1820,"Mar 04, 2015",2107.72,2107.72,2094.49,2098.53,2098.53,3421110000
1821,"Mar 03, 2015",2115.76,2115.76,2098.26,2107.78,2107.78,3262300000
1822,"Mar 02, 2015",2105.23,2117.52,2104.50,2117.39,2117.39,3409490000
1823,"Feb 27, 2015",2110.88,2112.74,2103.75,2104.50,2104.50,3547380000
1824,"Feb 26, 2015",2113.91,2113.91,2103.76,2110.74,2110.74,3408690000
1825,"Feb 25, 2015",2115.30,2119.59,2109.89,2113.86,2113.86,3312340000
1826,"Feb 24, 2015",2109.10,2117.94,2105.87,2115.48,2115.48,3199840000
1827,"Feb 23, 2015",2109.83,2110.05,2103.00,2109.66,2109.66,3093680000
1828,"Feb 20, 2015",2097.65,2110.61,2085.44,2110.30,2110.30,3281600000
1829,"Feb 19, 2015",2099.25,2102.13,2090.79,2097.45,2097.45,3247100000
1830,"Feb 18, 2015",2099.16,2100.23,2092.15,2099.68,2099.68,3370020000
1831,"Feb 17, 2015",2096.47,2101.30,2089.80,2100.34,2100.34,3361750000
1832,"Feb 13, 2015",2088.78,2097.03,2086.70,2096.99,2096.99,3527450000
1833,"Feb 12, 2015",2069.98,2088.53,2069.98,2088.48,2088.48,3788350000
1834,"Feb 11, 2015",2068.55,2073.48,2057.99,2068.53,2068.53,3596860000
1835,"Feb 10, 2015",2049.38,2070.86,2048.62,2068.59,2068.59,3669850000
1836,"Feb 09, 2015",2053.47,2056.16,2041.88,2046.74,2046.74,3549540000
1837,"Feb 06, 2015",2062.28,2072.40,2049.97,2055.47,2055.47,4232970000
1838,"Feb 05, 2015",2043.45,2063.55,2043.45,2062.52,2062.52,3821990000
1839,"Feb 04, 2015",2048.86,2054.74,2036.72,2041.51,2041.51,4141920000
1840,"Feb 03, 2015",2022.71,2050.30,2022.71,2050.03,2050.03,4615900000
1841,"Feb 02, 2015",1996.67,2021.66,1980.90,2020.85,2020.85,4008330000
1842,"Jan 30, 2015",2019.35,2023.32,1993.38,1994.99,1994.99,4568650000
1843,"Jan 29, 2015",2002.45,2024.64,1989.18,2021.25,2021.25,4127140000
1844,"Jan 28, 2015",2032.34,2042.49,2001.49,2002.16,2002.16,4067530000
1845,"Jan 27, 2015",2047.86,2047.86,2019.91,2029.55,2029.55,3329810000
1846,"Jan 26, 2015",2050.42,2057.62,2040.97,2057.09,2057.09,3465760000
1847,"Jan 23, 2015",2062.98,2062.98,2050.54,2051.82,2051.82,3573560000
1848,"Jan 22, 2015",2034.30,2064.62,2026.38,2063.15,2063.15,4176050000
1849,"Jan 21, 2015",2020.19,2038.29,2012.04,2032.12,2032.12,3730070000
1850,"Jan 20, 2015",2020.76,2028.94,2004.49,2022.55,2022.55,3944340000
1851,"Jan 16, 2015",1992.25,2020.46,1988.12,2019.42,2019.42,4056410000
1852,"Jan 15, 2015",2013.75,2021.35,1991.47,1992.67,1992.67,4276720000
1853,"Jan 14, 2015",2018.40,2018.40,1988.44,2011.27,2011.27,4378680000
1854,"Jan 13, 2015",2031.58,2056.93,2008.25,2023.03,2023.03,4107300000
1855,"Jan 12, 2015",2046.13,2049.30,2022.58,2028.26,2028.26,3456460000
1856,"Jan 09, 2015",2063.45,2064.43,2038.33,2044.81,2044.81,3364140000
1857,"Jan 08, 2015",2030.61,2064.08,2030.61,2062.14,2062.14,3934010000
1858,"Jan 07, 2015",2005.55,2029.61,2005.55,2025.90,2025.90,3805480000
1859,"Jan 06, 2015",2022.15,2030.25,1992.44,2002.61,2002.61,4460110000
1860,"Jan 05, 2015",2054.44,2054.44,2017.34,2020.58,2020.58,3799120000
1861,"Jan 02, 2015",2058.90,2072.36,2046.04,2058.20,2058.20,2708700000
1862,"Dec 31, 2014",2082.11,2085.58,2057.94,2058.90,2058.90,2606070000
1863,"Dec 30, 2014",2088.49,2088.49,2079.53,2080.35,2080.35,2440280000
1864,"Dec 29, 2014",2087.63,2093.55,2085.75,2090.57,2090.57,2452360000
1865,"Dec 26, 2014",2084.30,2092.70,2084.30,2088.77,2088.77,1735230000
1866,"Dec 24, 2014",2083.25,2087.56,2081.86,2081.88,2081.88,1416980000
1867,"Dec 23, 2014",2081.48,2086.73,2079.77,2082.17,2082.17,3043950000
1868,"Dec 22, 2014",2069.28,2078.76,2069.28,2078.54,2078.54,3369520000
1869,"Dec 19, 2014",2061.04,2077.85,2061.03,2070.65,2070.65,6465530000
1870,"Dec 18, 2014",2018.98,2061.23,2018.98,2061.23,2061.23,4703380000
1871,"Dec 17, 2014",1973.77,2016.75,1973.77,2012.89,2012.89,4942370000
1872,"Dec 16, 2014",1986.71,2016.89,1972.56,1972.74,1972.74,4958680000
1873,"Dec 15, 2014",2005.03,2018.69,1982.26,1989.63,1989.63,4361990000
1874,"Dec 12, 2014",2030.36,2032.25,2002.33,2002.33,2002.33,4157650000
1875,"Dec 11, 2014",2027.92,2055.53,2027.92,2035.33,2035.33,3917950000
1876,"Dec 10, 2014",2058.86,2058.86,2024.26,2026.14,2026.14,4114440000
1877,"Dec 09, 2014",2056.55,2060.60,2034.17,2059.82,2059.82,3970150000
1878,"Dec 08, 2014",2074.84,2075.78,2054.27,2060.31,2060.31,3800990000
1879,"Dec 05, 2014",2072.78,2079.47,2070.81,2075.37,2075.37,3419620000
1880,"Dec 04, 2014",2073.64,2077.34,2062.34,2071.92,2071.92,3408340000
1881,"Dec 03, 2014",2067.45,2076.28,2066.65,2074.33,2074.33,3612680000
1882,"Dec 02, 2014",2053.77,2068.77,2053.77,2066.55,2066.55,3686650000
1883,"Dec 01, 2014",2065.78,2065.78,2049.57,2053.44,2053.44,4159010000
1884,"Nov 28, 2014",2074.78,2075.76,2065.06,2067.56,2067.56,2504640000
1885,"Nov 26, 2014",2067.36,2073.29,2066.62,2072.83,2072.83,2745260000
1886,"Nov 25, 2014",2070.15,2074.21,2064.75,2067.03,2067.03,3392940000
1887,"Nov 24, 2014",2065.07,2070.17,2065.07,2069.41,2069.41,3128060000
1888,"Nov 21, 2014",2057.46,2071.46,2056.75,2063.50,2063.50,3916420000
1889,"Nov 20, 2014",2045.87,2053.84,2040.49,2052.75,2052.75,3128290000
1890,"Nov 19, 2014",2051.16,2052.14,2040.37,2048.72,2048.72,3390850000
1891,"Nov 18, 2014",2041.48,2056.08,2041.48,2051.80,2051.80,3416190000
1892,"Nov 17, 2014",2038.29,2043.07,2034.46,2041.32,2041.32,3152890000
1893,"Nov 14, 2014",2039.74,2042.22,2035.20,2039.82,2039.82,3227130000
1894,"Nov 13, 2014",2039.21,2046.18,2030.44,2039.33,2039.33,3455270000
1895,"Nov 12, 2014",2037.75,2040.33,2031.95,2038.25,2038.25,3246650000
1896,"Nov 11, 2014",2038.20,2041.28,2035.28,2039.68,2039.68,2958320000
1897,"Nov 10, 2014",2032.01,2038.70,2030.17,2038.26,2038.26,3284940000
1898,"Nov 07, 2014",2032.36,2034.26,2025.07,2031.92,2031.92,3704280000
1899,"Nov 06, 2014",2023.33,2031.61,2015.86,2031.21,2031.21,3669770000
1900,"Nov 05, 2014",2015.29,2023.77,2014.42,2023.57,2023.57,3766590000
1901,"Nov 04, 2014",2015.81,2015.98,2001.01,2012.10,2012.10,3956260000
1902,"Nov 03, 2014",2018.21,2024.46,2013.68,2017.81,2017.81,3555440000
1903,"Oct 31, 2014",2001.20,2018.19,2001.20,2018.05,2018.05,4292290000
1904,"Oct 30, 2014",1979.49,1999.40,1974.75,1994.65,1994.65,3586150000
1905,"Oct 29, 2014",1983.29,1991.40,1969.04,1982.30,1982.30,3740350000
1906,"Oct 28, 2014",1964.14,1985.05,1964.14,1985.05,1985.05,3653260000
1907,"Oct 27, 2014",1962.97,1964.64,1951.37,1961.63,1961.63,3538860000
1908,"Oct 24, 2014",1951.59,1965.27,1946.27,1964.58,1964.58,3078380000
1909,"Oct 23, 2014",1931.02,1961.95,1931.02,1950.82,1950.82,3789250000
1910,"Oct 22, 2014",1941.29,1949.31,1926.83,1927.11,1927.11,3761930000
1911,"Oct 21, 2014",1909.38,1942.45,1909.38,1941.28,1941.28,3987090000
1912,"Oct 20, 2014",1885.62,1905.03,1882.30,1904.01,1904.01,3331210000
1913,"Oct 17, 2014",1864.91,1898.16,1864.91,1886.76,1886.76,4482120000
1914,"Oct 16, 2014",1855.95,1876.01,1835.02,1862.76,1862.76,5073150000
1915,"Oct 15, 2014",1874.18,1874.18,1820.66,1862.49,1862.49,6090800000
1916,"Oct 14, 2014",1877.11,1898.71,1871.79,1877.70,1877.70,4812010000
1917,"Oct 13, 2014",1905.65,1912.09,1874.14,1874.74,1874.74,4352580000
1918,"Oct 10, 2014",1925.63,1936.98,1906.05,1906.13,1906.13,4550540000
1919,"Oct 09, 2014",1967.68,1967.68,1927.56,1928.21,1928.21,4344020000
1920,"Oct 08, 2014",1935.55,1970.36,1925.25,1968.89,1968.89,4441890000
1921,"Oct 07, 2014",1962.36,1962.36,1934.87,1935.10,1935.10,3687870000
1922,"Oct 06, 2014",1970.01,1977.84,1958.43,1964.82,1964.82,3358220000
1923,"Oct 03, 2014",1948.12,1971.19,1948.12,1967.90,1967.90,3560970000
1924,"Oct 02, 2014",1945.83,1952.32,1926.03,1946.17,1946.17,4012510000
1925,"Oct 01, 2014",1971.44,1971.44,1941.72,1946.16,1946.16,4188590000
1926,"Sep 30, 2014",1978.21,1985.17,1968.96,1972.29,1972.29,3951100000
1927,"Sep 29, 2014",1978.96,1981.28,1964.04,1977.80,1977.80,3094440000
1928,"Sep 26, 2014",1966.22,1986.37,1966.22,1982.85,1982.85,2929440000
1929,"Sep 25, 2014",1997.32,1997.32,1965.99,1965.99,1965.99,3273050000
1930,"Sep 24, 2014",1983.34,1999.79,1978.63,1998.30,1998.30,3313850000
1931,"Sep 23, 2014",1992.78,1995.41,1982.77,1982.77,1982.77,3279350000
1932,"Sep 22, 2014",2009.08,2009.08,1991.01,1994.29,1994.29,3349670000
1933,"Sep 19, 2014",2012.74,2019.26,2006.59,2010.40,2010.40,4880220000
1934,"Sep 18, 2014",2003.07,2012.34,2003.07,2011.36,2011.36,3235340000
1935,"Sep 17, 2014",1999.30,2010.74,1993.29,2001.57,2001.57,3209420000
1936,"Sep 16, 2014",1981.93,2002.28,1979.06,1998.98,1998.98,3160310000
1937,"Sep 15, 2014",1986.04,1987.18,1978.48,1984.13,1984.13,2776530000
1938,"Sep 12, 2014",1996.74,1996.74,1980.26,1985.54,1985.54,3206570000
1939,"Sep 11, 2014",1992.85,1997.65,1985.93,1997.45,1997.45,2941690000
1940,"Sep 10, 2014",1988.41,1996.66,1982.99,1995.69,1995.69,2912430000
1941,"Sep 09, 2014",2000.73,2001.01,1984.61,1988.44,1988.44,2882830000
1942,"Sep 08, 2014",2007.17,2007.17,1995.60,2001.54,2001.54,2789090000
1943,"Sep 05, 2014",1998.00,2007.71,1990.10,2007.71,2007.71,2818300000
1944,"Sep 04, 2014",2001.67,2011.17,1992.54,1997.65,1997.65,3072410000
1945,"Sep 03, 2014",2003.57,2009.28,1998.14,2000.72,2000.72,2809980000
1946,"Sep 02, 2014",2004.07,2006.12,1994.85,2002.28,2002.28,2819980000
1947,"Aug 29, 2014",1998.45,2003.38,1994.65,2003.37,2003.37,2259130000
1948,"Aug 28, 2014",1997.42,1998.55,1990.52,1996.74,1996.74,2282400000
1949,"Aug 27, 2014",2000.54,2002.14,1996.20,2000.12,2000.12,2344350000
1950,"Aug 26, 2014",1998.59,2005.04,1998.59,2000.02,2000.02,2451950000
1951,"Aug 25, 2014",1991.74,2001.95,1991.74,1997.92,1997.92,2233880000
1952,"Aug 22, 2014",1992.60,1993.54,1984.76,1988.40,1988.40,2301860000
1953,"Aug 21, 2014",1986.82,1994.76,1986.82,1992.37,1992.37,2638920000
1954,"Aug 20, 2014",1980.46,1988.57,1977.68,1986.51,1986.51,2579560000
1955,"Aug 19, 2014",1972.73,1982.57,1972.73,1981.60,1981.60,2656430000
1956,"Aug 18, 2014",1958.36,1971.99,1958.36,1971.74,1971.74,2638160000
1957,"Aug 15, 2014",1958.87,1964.04,1941.50,1955.06,1955.06,3023380000
1958,"Aug 14, 2014",1947.41,1955.23,1947.41,1955.18,1955.18,2609460000
1959,"Aug 13, 2014",1935.60,1948.41,1935.60,1946.72,1946.72,2718020000
1960,"Aug 12, 2014",1935.73,1939.65,1928.29,1933.75,1933.75,2611700000
1961,"Aug 11, 2014",1933.43,1944.90,1933.43,1936.92,1936.92,2784890000
1962,"Aug 08, 2014",1910.35,1932.38,1909.01,1931.59,1931.59,2902280000
1963,"Aug 07, 2014",1923.03,1928.89,1904.78,1909.57,1909.57,3230520000
1964,"Aug 06, 2014",1917.29,1927.91,1911.45,1920.24,1920.24,3539150000
1965,"Aug 05, 2014",1936.34,1936.34,1913.77,1920.21,1920.21,3462520000
1966,"Aug 04, 2014",1926.62,1942.92,1921.20,1938.99,1938.99,3072920000
1967,"Aug 01, 2014",1929.80,1937.35,1916.37,1925.15,1925.15,3789660000
1968,"Jul 31, 2014",1965.14,1965.14,1930.67,1930.67,1930.67,4193000000
1969,"Jul 30, 2014",1973.21,1978.90,1962.42,1970.07,1970.07,3448250000
1970,"Jul 29, 2014",1980.03,1984.85,1969.95,1969.95,1969.95,3183300000
1971,"Jul 28, 2014",1978.25,1981.52,1967.31,1978.91,1978.91,2803320000
1972,"Jul 25, 2014",1984.60,1984.60,1974.37,1978.34,1978.34,2638960000
1973,"Jul 24, 2014",1988.07,1991.39,1985.79,1987.98,1987.98,3203530000
1974,"Jul 23, 2014",1985.32,1989.23,1982.44,1987.01,1987.01,2869720000
1975,"Jul 22, 2014",1975.65,1986.24,1975.65,1983.53,1983.53,2890480000
1976,"Jul 21, 2014",1976.93,1976.93,1965.77,1973.63,1973.63,2611160000
1977,"Jul 18, 2014",1961.54,1979.91,1960.82,1978.22,1978.22,3106060000
1978,"Jul 17, 2014",1979.75,1981.80,1955.59,1958.12,1958.12,3381680000
1979,"Jul 16, 2014",1976.35,1983.94,1975.67,1981.57,1981.57,3390950000
1980,"Jul 15, 2014",1977.36,1982.52,1965.34,1973.28,1973.28,3328740000
1981,"Jul 14, 2014",1969.86,1979.85,1969.86,1977.10,1977.10,2744920000
1982,"Jul 11, 2014",1965.76,1968.67,1959.63,1967.57,1967.57,2684630000
1983,"Jul 10, 2014",1966.67,1969.84,1952.86,1964.68,1964.68,3165690000
1984,"Jul 09, 2014",1965.10,1974.15,1965.10,1972.83,1972.83,2858800000
1985,"Jul 08, 2014",1976.39,1976.39,1959.46,1963.71,1963.71,3302430000
1986,"Jul 07, 2014",1984.22,1984.22,1974.88,1977.65,1977.65,2681260000
1987,"Jul 03, 2014",1975.88,1985.59,1975.88,1985.44,1985.44,1998090000
1988,"Jul 02, 2014",1973.06,1976.67,1972.58,1974.62,1974.62,2851480000
1989,"Jul 01, 2014",1962.29,1978.58,1962.29,1973.32,1973.32,3188240000
1990,"Jun 30, 2014",1960.79,1964.24,1958.22,1960.23,1960.23,3037350000
1991,"Jun 27, 2014",1956.56,1961.47,1952.18,1960.96,1960.96,4290590000
1992,"Jun 26, 2014",1959.89,1959.89,1944.69,1957.22,1957.22,2778840000
1993,"Jun 25, 2014",1949.27,1960.83,1947.49,1959.53,1959.53,3106710000
1994,"Jun 24, 2014",1961.97,1968.17,1948.34,1949.98,1949.98,3089700000
1995,"Jun 23, 2014",1962.92,1963.74,1958.89,1962.61,1962.61,2717630000
1996,"Jun 20, 2014",1960.45,1963.91,1959.17,1962.87,1962.87,4336240000
1997,"Jun 19, 2014",1957.50,1959.87,1952.26,1959.48,1959.48,2952150000
1998,"Jun 18, 2014",1942.73,1957.74,1939.29,1956.98,1956.98,3065220000
1999,"Jun 17, 2014",1937.15,1943.69,1933.55,1941.99,1941.99,2971260000
2000,"Jun 16, 2014",1934.84,1941.15,1930.91,1937.78,1937.78,2926130000
2001,"Jun 13, 2014",1930.80,1937.30,1927.69,1936.16,1936.16,2598230000
2002,"Jun 12, 2014",1943.35,1943.35,1925.78,1930.11,1930.11,3040480000
2003,"Jun 11, 2014",1949.37,1949.37,1940.08,1943.89,1943.89,2710620000
2004,"Jun 10, 2014",1950.34,1950.86,1944.64,1950.79,1950.79,2702360000
2005,"Jun 09, 2014",1948.97,1955.55,1947.16,1951.27,1951.27,2812180000
2006,"Jun 06, 2014",1942.41,1949.44,1942.41,1949.44,1949.44,2864300000
2007,"Jun 05, 2014",1928.52,1941.74,1922.93,1940.46,1940.46,3113270000
2008,"Jun 04, 2014",1923.06,1928.63,1918.60,1927.88,1927.88,2793920000
2009,"Jun 03, 2014",1923.07,1925.07,1918.79,1924.24,1924.24,2867180000
2010,"Jun 02, 2014",1923.87,1925.88,1915.98,1924.97,1924.97,2509020000
2011,"May 30, 2014",1920.33,1924.03,1916.64,1923.57,1923.57,3263490000
2012,"May 29, 2014",1910.60,1920.03,1909.82,1920.03,1920.03,2709050000
2013,"May 28, 2014",1911.77,1914.46,1907.30,1909.78,1909.78,2976450000
2014,"May 27, 2014",1902.01,1912.28,1902.01,1911.91,1911.91,2911020000
2015,"May 23, 2014",1893.32,1901.26,1893.32,1900.53,1900.53,2396280000
2016,"May 22, 2014",1888.19,1896.33,1885.39,1892.49,1892.49,2759800000
2017,"May 21, 2014",1873.34,1888.80,1873.34,1888.03,1888.03,2777140000
2018,"May 20, 2014",1884.88,1884.88,1868.14,1872.83,1872.83,3007700000
2019,"May 19, 2014",1876.66,1886.00,1872.42,1885.08,1885.08,2664250000
2020,"May 16, 2014",1871.19,1878.28,1864.82,1877.86,1877.86,3173650000
2021,"May 15, 2014",1888.16,1888.16,1862.36,1870.85,1870.85,3552640000
2022,"May 14, 2014",1897.13,1897.13,1885.77,1888.53,1888.53,2822060000
2023,"May 13, 2014",1896.75,1902.17,1896.06,1897.45,1897.45,2915680000
2024,"May 12, 2014",1880.03,1897.13,1880.03,1896.65,1896.65,3005740000
2025,"May 09, 2014",1875.27,1878.57,1867.02,1878.48,1878.48,3025020000
2026,"May 08, 2014",1877.39,1889.07,1870.05,1875.63,1875.63,3393420000
2027,"May 07, 2014",1868.53,1878.83,1859.79,1878.21,1878.21,3632950000
2028,"May 06, 2014",1883.69,1883.69,1867.72,1867.72,1867.72,3327260000
2029,"May 05, 2014",1879.45,1885.51,1866.77,1884.66,1884.66,2733730000
2030,"May 02, 2014",1885.30,1891.33,1878.50,1881.14,1881.14,3159560000
2031,"May 01, 2014",1884.39,1888.59,1878.04,1883.68,1883.68,3416740000
2032,"Apr 30, 2014",1877.10,1885.20,1872.69,1883.95,1883.95,3779230000
2033,"Apr 29, 2014",1870.78,1880.60,1870.78,1878.33,1878.33,3647820000
2034,"Apr 28, 2014",1865.00,1877.01,1850.61,1869.43,1869.43,4034680000
2035,"Apr 25, 2014",1877.72,1877.72,1859.70,1863.40,1863.40,3213020000
2036,"Apr 24, 2014",1881.97,1884.06,1870.24,1878.61,1878.61,3191830000
2037,"Apr 23, 2014",1879.32,1879.75,1873.91,1875.39,1875.39,3085720000
2038,"Apr 22, 2014",1872.57,1884.89,1872.57,1879.55,1879.55,3215440000
2039,"Apr 21, 2014",1865.79,1871.89,1863.18,1871.89,1871.89,2642500000
